id,sale_date,id_product,qtd,total,custo_total_reais,prejuizo_transacao
1211,2024-09-07,17,4,56155.0,63124.625711999994,6969.625711999994
5584,2024-09-07,86,7,621928.9,695013.516806,73084.616806
9198,2024-09-07,133,5,8990.8,10629.89117,1639.0911700000015
8102,2024-09-07,95,6,397905.6,432658.489356,34752.889356
4453,2024-09-08,118,5,21576.0,24882.083399999996,3306.083399999996
7171,2024-09-08,39,4,112604.45,117439.200296,4834.750295999998
1641,2024-09-08,147,4,11514.0,13194.466952,1680.4669520000007
4553,2024-09-08,42,11,65921.0,77421.713754,11500.713753999997
6695,2024-09-08,2,4,53193.35,63048.870992,9855.520991999998
7385,2024-09-08,29,7,242793.4,299829.439182,57036.03918200001
3897,2024-09-08,36,10,226014.0,249344.98981999996,23330.98981999996
2211,2024-09-08,37,1,5764.6,6750.469678,985.869678
7893,2024-09-08,37,15,91016.0,101257.04517000001,10241.045170000012
7262,2024-09-08,103,13,22096.05,23571.749551999997,1475.6995519999982
8799,2024-09-08,30,1,30635.6,36531.822488,5896.222487999999
5423,2024-09-08,105,12,3714.0,3834.0800639999998,120.08006399999977
8772,2024-09-08,34,13,63928.0,68912.17491599999,4984.174915999989
8226,2024-09-08,4,11,35340.95,41611.789185999995,6270.839185999997
7160,2024-09-09,97,15,2030026.0,2154787.8665400003,124761.86654000031
7238,2024-09-09,144,10,22141.0,24955.87239,2814.8723900000005
3141,2024-09-09,100,4,397480.95,444451.59446399997,46970.64446399995
693,2024-09-09,87,8,534879.0,610232.1415200001,75353.14152000006
4897,2024-09-09,85,8,293198.5,353871.992952,60673.492952
3000,2024-09-09,32,4,47509.5,50275.028952,2765.5289520000006
2348,2024-09-09,18,12,302925.55,354427.57764000003,51502.027640000044
5836,2024-09-09,99,13,1324743.65,1383981.316146,59237.66614600015
2467,2024-09-09,64,8,847441.8,958236.3882720001,110794.58827200008
6670,2024-09-09,3,1,8572.8,9838.123569,1265.3235690000001
4137,2024-09-09,92,1,88854.0,91100.069478,2246.069478000005
8112,2024-09-09,134,11,51894.0,58507.207605,6613.207605000003
9991,2024-09-10,64,12,1271163.65,1441377.3406560002,170213.69065600028
6321,2024-09-10,143,13,57674.0,65585.357266,7911.357266000006
7944,2024-09-10,119,15,46395.15,56525.14428,10129.994279999999
682,2024-09-10,18,2,53145.0,59236.587080000005,6091.587080000005
8133,2024-09-10,11,2,72464.0,81525.996992,9061.996992
6520,2024-09-10,95,13,862129.75,946716.5110259999,84586.7610259999
9160,2024-09-10,125,3,10206.0,10906.581774,700.5817740000002
6478,2024-09-10,69,6,271590.0,290976.740208,19386.740208000003
4514,2024-09-10,102,14,11065.6,15745.607108,4680.007108
360,2024-09-10,63,3,419873.0,466089.254268,46216.25426800002
7571,2024-09-10,51,14,898226.0,964234.7379279999,66008.73792799993
6633,2024-09-10,126,11,27975.6,28900.77377,925.1737700000012
2909,2024-09-11,61,13,346029.9,374005.610758,27975.710757999972
7552,2024-09-11,80,4,516895.0,545308.3017920001,28413.30179200007
6896,2024-09-11,65,7,169958.8,197217.141268,27258.34126800002
9078,2024-09-11,1,8,251731.0,260485.3852,8754.38519999999
6167,2024-09-11,108,7,22248.05,27188.740047000003,4940.690047000004
5819,2024-09-11,6,3,35461.0,36749.043122999996,1288.0431229999958
1484,2024-09-11,104,3,10582.05,12560.880894,1978.8308940000006
209,2024-09-11,15,10,278998.0,297045.58826,18047.58825999999
2770,2024-09-11,139,13,17596.85,18097.802359,500.9523590000026
9176,2024-09-11,132,15,23445.0,26597.184029999997,3152.1840299999967
2747,2024-09-12,33,11,73873.0,82487.798118,8614.798118000006
8323,2024-09-12,106,5,20827.8,25968.74849,5140.9484900000025
3341,2024-09-12,34,11,51388.35,59202.19760399999,7813.847603999995
4240,2024-09-12,113,2,8790.0,8794.938756000001,4.938756000001376
3331,2024-09-12,133,14,26498.0,30218.951252000006,3720.951252000006
4751,2024-09-12,66,9,107487.75,116949.71322,9461.963220000005
657,2024-09-12,121,13,45624.7,54987.96318599999,9363.263185999996
1947,2024-09-12,140,11,32756.0,38102.635406,5346.635406000001
3708,2024-09-12,68,14,936559.0,1054451.931484,117892.93148400006
5258,2024-09-12,145,7,30449.0,34640.512634,4191.512633999999
2788,2024-09-12,96,12,847450.0,1002797.4307200001,155347.43072000006
258,2024-09-12,7,3,55628.2,62412.202644,6784.002644
6969,2024-09-12,63,8,1119661.0,1249533.031648,129872.031648
45,2024-09-12,149,11,12160.0,14055.591836,1895.5918359999996
9958,2024-09-12,144,12,25241.5,30191.013575999998,4949.513575999998
9431,2024-09-13,22,2,74960.7,85031.608078,10070.908078000008
3218,2024-09-13,11,9,309782.65,363364.878672,53582.228672
6491,2024-09-13,125,15,51031.0,54012.338384999995,2981.3383849999955
6852,2024-09-13,147,13,37421.45,42893.565299,5472.115299000005
4846,2024-09-13,19,6,93664.3,112262.95752600001,18598.65752600001
4426,2024-09-13,60,14,1522515.0,1543401.9077120002,20886.90771200019
9327,2024-09-13,7,7,129799.45,143473.169378,13673.719377999994
7710,2024-09-13,61,13,364242.0,369561.61197800003,5319.61197800003
908,2024-09-13,98,13,1031695.0,1148051.682284,116356.6822840001
3830,2024-09-13,18,7,186007.0,205348.90369,19341.903690000006
5473,2024-09-13,67,13,1115258.0,1211117.5874329999,95859.58743299986
9621,2024-09-14,144,12,25241.5,29744.186148,4502.686148000001
1455,2024-09-14,130,5,20720.0,20955.999455,235.99945500000103
1164,2024-09-14,62,7,679776.3,780068.4214819999,100292.12148199987
7454,2024-09-14,117,3,12309.0,13763.213339999998,1454.2133399999984
9478,2024-09-14,60,6,652507.0,661457.9604480001,8950.960448000114
6555,2024-09-14,79,6,396881.0,396923.78494199994,42.7849419999402
9016,2024-09-14,15,9,238543.1,264164.43749399995,25621.33749399995
6574,2024-09-14,8,8,39873.0,42213.427879999996,2340.4278799999956
2738,2024-09-14,140,13,38712.5,44363.936929,5651.436929000003
2891,2024-09-14,89,14,1046418.35,1101611.005614,55192.65561399993
226,2024-09-14,144,13,27344.8,32222.868327,4878.068327000001
7141,2024-09-14,35,7,77039.0,82171.15301499999,5132.153014999989
5535,2024-09-14,99,12,1222840.0,1268867.310744,46027.3107439999
2962,2024-09-14,148,10,45463.2,49315.1167,3851.9167000000016
986,2024-09-15,119,1,3256.0,3732.370396,476.3703959999998
1,2024-09-15,136,9,16873.9,19587.757085999998,2713.8570859999963
5269,2024-09-15,60,5,543755.0,551214.96704,7459.967040000018
2209,2024-09-15,121,7,24567.0,29170.691066999996,4603.691066999996
5213,2024-09-15,66,5,62858.0,64010.47545,1152.475449999998
8619,2024-09-16,92,8,710833.0,717237.860944,6404.860943999956
3752,2024-09-16,45,14,131719.4,145407.619434,13688.219433999999
4183,2024-09-16,46,12,59805.0,66290.79897599999,6485.798975999991
8901,2024-09-16,127,11,17043.0,17989.973848,946.9738480000015
2365,2024-09-16,115,3,2367.4,2780.77659,413.37658999999985
8976,2024-09-16,57,11,1241361.2,1445927.751554,204566.551554
1185,2024-09-16,92,7,590880.05,627583.128326,36703.0783259999
3240,2024-09-16,134,9,40335.1,47110.065344999995,6774.965344999997
7414,2024-09-16,71,15,1854980.45,1912936.6277849998,57956.17778499983
1429,2024-09-16,17,6,80021.35,93845.495988,13824.14598799999
1139,2024-09-16,83,3,384191.4,593580.6953699999,209389.29536999983
270,2024-09-16,119,12,39070.0,44378.478191999995,5308.478191999995
4891,2024-09-16,19,11,180756.0,203931.511201,23175.511200999987
7879,2024-09-16,137,14,47397.0,52091.779404,4694.779404000001
7598,2024-09-17,76,2,281576.2,295071.54962,13495.349619999994
1234,2024-09-17,129,1,3102.7,3641.55198,538.8519800000004
8588,2024-09-17,120,9,26714.0,31460.494050000005,4746.494050000005
6745,2024-09-17,47,6,34901.1,36856.479960000004,1955.3799600000057
5221,2024-09-17,93,9,904293.0,944271.2944800002,39978.29448000016
2610,2024-09-17,89,11,822186.05,854568.41283,32382.36283
3521,2024-09-17,85,9,347208.0,390391.83243000007,43183.83243000007
3852,2024-09-17,129,15,46543.35,54623.2797,8079.929700000001
7653,2024-09-17,97,7,899977.75,986082.6351600002,86104.88516000018
3875,2024-09-17,11,15,516305.05,597923.4936,81618.44360000006
6797,2024-09-17,5,11,260359.0,287562.79464000004,27203.794640000036
9281,2024-09-17,118,6,24596.45,29487.5604,4891.110399999998
952,2024-09-17,56,14,601843.0,622857.6562600001,21014.656260000076
2332,2024-09-17,109,12,7472.0,8135.318880000001,663.3188800000007
2879,2024-09-17,115,8,6312.75,7388.943200000001,1076.1932000000006
3695,2024-09-17,6,1,11820.0,11950.53743,130.5374300000003
8147,2024-09-17,118,15,61490.65,73718.901,12228.250999999997
2680,2024-09-18,92,7,590880.05,622581.288406,31701.23840599996
2434,2024-09-18,5,5,112427.75,130132.96403999999,17705.21403999999
6653,2024-09-18,45,12,118845.0,123641.760132,4796.760131999996
7432,2024-09-18,31,3,23606.55,24364.359591,757.8095910000011
3181,2024-09-18,132,7,10941.0,12055.421574,1114.421574
857,2024-09-18,47,3,17450.55,18346.835466000004,896.2854660000048
1711,2024-09-18,115,5,3945.35,4597.68965,652.3396500000003
109,2024-09-18,96,7,494346.0,566481.36916,72135.36916
804,2024-09-18,63,3,398879.35,453768.802014,54889.45201400004
6538,2024-09-18,33,11,73873.0,79881.338889,6008.338889000006
3360,2024-09-18,82,10,516340.0,535089.4724300001,18749.47243000008
5720,2024-09-19,38,11,276519.35,289194.283719,12674.933719000022
9756,2024-09-19,84,7,288768.65,320772.59833500005,32003.948335000023
4531,2024-09-19,118,6,25891.0,29047.471559999998,3156.471559999998
1302,2024-09-19,6,11,123520.9,129493.99019699999,5973.090196999998
4037,2024-09-19,40,14,188648.15,217523.532996,28875.382996
366,2024-09-19,16,14,399079.8,416608.93360799993,17529.133607999946
508,2024-09-19,109,13,7690.25,8681.728067999999,991.4780679999985
5963,2024-09-19,7,7,136631.0,139538.51742599998,2907.5174259999767
523,2024-09-19,130,7,27558.55,28533.814028999997,975.2640289999981
4724,2024-09-19,116,8,20604.0,21772.706688,1168.7066879999984
5728,2024-09-19,10,10,304313.5,354824.69499,50511.19498999999
678,2024-09-20,107,10,14377.3,17067.342249999998,2690.0422499999986
9972,2024-09-20,116,2,5151.0,5502.0392,351.03920000000016
6317,2024-09-20,54,3,364604.0,381100.89675,16496.896750000014
9427,2024-09-20,66,9,113145.0,113270.86575,125.8657499999972
4236,2024-09-20,109,2,1182.75,1350.0942,167.3442
6762,2024-09-20,30,12,367625.3,431086.2612,63460.96120000002
7378,2024-09-20,77,3,134114.0,147231.09187499998,13117.091874999984
9039,2024-09-20,63,3,398879.35,453835.08554999996,54955.73554999998
887,2024-09-21,40,10,134748.0,157054.16650000002,22306.16650000002
75,2024-09-21,91,10,1348860.0,1515721.20175,166861.20175
5674,2024-09-21,111,6,24425.45,28276.06005,3850.6100499999993
1870,2024-09-21,122,14,17589.25,20804.6405,3215.3905000000013
8712,2024-09-21,31,12,94427.15,97471.67430000001,3044.524300000019
3250,2024-09-21,109,3,1774.6,2025.1413,250.5413000000001
1425,2024-09-21,137,14,45027.15,51684.1563,6657.006300000001
3730,2024-09-21,104,9,33417.0,36605.36565,3188.3656499999997
9901,2024-09-21,144,9,18930.65,19844.215650000002,913.5656500000005
5143,2024-09-21,55,11,1209859.0,1333910.8166999999,124051.81669999985
7520,2024-09-22,63,1,132960.1,151278.36185,18318.26184999998
2821,2024-09-22,128,2,8835.95,9345.60095,509.6509499999993
6743,2024-09-22,33,4,26863.0,29052.0027,2189.002700000001
621,2024-09-22,107,8,11501.65,13653.8738,2152.2237999999998
7207,2024-09-22,26,15,246285.6,277614.763125,31329.163124999992
1753,2024-09-22,27,13,203916.55,217270.46022500002,13353.910225000029
8138,2024-09-22,107,3,4540.0,5120.2026749999995,580.2026749999995
6379,2024-09-22,6,10,118202.0,118994.85325,792.8532500000001
7871,2024-09-22,87,11,698686.05,819295.41925,120609.36924999999
9301,2024-09-22,85,7,270051.0,302340.964975,32289.96497500001
6642,2024-09-22,5,7,157398.85,182212.7622,24813.91219999999
8918,2024-09-22,91,2,269772.0,303144.24035,33372.24034999998
7511,2024-09-22,134,14,62744.65,72708.88274999999,9964.232749999988
544,2024-09-22,134,6,28306.0,31160.94975,2854.9497499999998
2251,2024-09-22,102,2,1580.8,2190.23315,609.4331500000001
5866,2024-09-22,31,8,62951.75,64981.116200000004,2029.366200000004
2564,2024-09-23,42,5,28465.8,35029.951109999995,6564.151109999995
3799,2024-09-23,21,11,91276.0,96667.66137599999,5391.661375999989
4275,2024-09-23,54,13,1500955.35,1671667.51362,170712.16362
8489,2024-09-23,116,6,14680.35,16708.319424,2027.9694240000008
5598,2024-09-23,50,6,67656.0,79125.32321999999,11469.323219999991
7299,2024-09-23,138,7,29281.0,32481.153936000002,3200.1539360000024
757,2024-09-23,36,12,271217.0,297838.834632,26621.834632000013
3600,2024-09-23,62,6,613332.0,665377.948728,52045.94872800005
5091,2024-09-23,28,10,135456.7,153959.12604,18502.42603999999
6660,2024-09-23,25,10,121265.0,134766.49314,13501.493140000006
4518,2024-09-23,59,6,496847.15,514579.244688,17732.094687999983
6234,2024-09-23,34,1,4918.0,5276.574036,358.574036
6363,2024-09-23,147,9,27271.0,29551.110066000005,2280.1100660000047
6114,2024-09-23,19,2,31221.75,37238.975196,6017.225195999999
3868,2024-09-23,118,12,49191.95,52421.088024,3229.138024
4848,2024-09-23,53,11,560903.75,579185.03478,18281.284779999987
4021,2024-09-24,29,8,277478.85,336510.512208,59031.66220800002
6374,2024-09-24,28,2,28517.0,30378.646296,1861.646295999999
4709,2024-09-24,112,15,32714.0,33349.621320000006,635.6213200000057
1709,2024-09-24,14,11,374225.9,411148.820214,36922.92021399998
8372,2024-09-24,35,8,83641.8,92199.12696,8557.326959999991
8325,2024-09-24,44,15,153997.85,177180.32502000002,23182.475020000013
5530,2024-09-24,37,9,51878.55,59663.52610200001,7784.976102000008
2123,2024-09-24,145,12,49588.1,57439.06927200001,7850.969272000009
3027,2024-09-24,53,6,305947.5,311679.96155999997,5732.461559999967
74,2024-09-25,54,11,1270038.85,1396375.02224,126336.17223999999
3733,2024-09-25,87,3,190551.0,223285.11216000002,32734.11216000002
8516,2024-09-25,136,6,11841.0,12828.585792,987.5857919999999
512,2024-09-25,12,14,36258.65,36899.836512,641.1865120000002
2687,2024-09-25,52,12,156226.55,159390.794112,3164.244112000015
3135,2024-09-25,6,14,157208.85,166474.179872,9265.329872000002
1270,2024-09-25,87,11,698686.05,818712.0779200001,120026.02792000002
1564,2024-09-25,72,15,1420221.5,2518579.6099199997,1098358.1099199997
1918,2024-09-25,22,12,473434.0,501206.82374400005,27772.823744000052
2681,2024-09-25,36,9,193242.35,220518.699984,27276.349984
4347,2024-09-25,145,13,53720.6,62264.33470399999,8543.734703999995
5142,2024-09-26,51,2,128318.0,133237.358512,4919.358512000006
4543,2024-09-26,59,14,1159309.7,1178293.601184,18983.901184000075
5125,2024-09-26,65,8,194238.9,217496.51699200002,23257.616992000025
452,2024-09-26,134,2,8963.25,10318.14756,1354.8975599999994
135,2024-09-26,22,11,433981.0,456720.01764400007,22739.017644000065
2961,2024-09-26,63,3,419873.0,450827.47010400007,30954.470104000065
9582,2024-09-26,88,6,275518.05,323079.95592000004,47561.90592000005
9306,2024-09-26,48,11,153995.0,155976.840668,1981.8406679999898
5313,2024-09-26,89,15,1121162.45,1152652.65354,31490.203540000133
1534,2024-09-26,84,4,165011.2,184052.94296000001,19041.742960000003
6573,2024-09-26,79,10,628394.6,646045.10252,17650.50251999998
6763,2024-09-26,46,10,47346.1,54446.82368,7100.723680000003
6447,2024-09-26,4,13,43964.0,48038.668028,4074.668028
6261,2024-09-26,2,10,139982.0,153971.81287999998,13989.812879999983
2515,2024-09-26,133,5,8990.8,10383.71402,1392.9140200000002
5496,2024-09-26,144,10,21033.95,21903.006480000004,869.0564800000029
2197,2024-09-26,77,10,424694.65,487517.917,62823.26699999999
6702,2024-09-26,87,5,317585.0,369939.0262,52354.02620000002
8364,2024-09-27,62,13,1328886.0,1415261.193034,86375.193034
7670,2024-09-27,38,3,75413.85,79223.395173,3809.5451729999913
3991,2024-09-27,102,1,790.4,1088.2389830000002,297.8389830000002
9948,2024-09-27,73,1,136002.0,142453.329616,6451.329616000003
712,2024-09-27,44,6,61598.95,70521.021324,8922.071324000004
3105,2024-09-27,120,6,18747.0,20752.907370000004,2005.9073700000044
179,2024-09-27,76,14,1971036.25,2043760.7093540002,72724.45935400017
3107,2024-09-27,11,14,481884.65,552188.125216,70303.47521599999
6385,2024-09-27,69,4,172007.0,187698.11860800002,15691.118608000019
8792,2024-09-27,114,7,5315.25,5808.985182,493.73518200000035
8268,2024-09-27,36,13,279127.1,316752.11452299997,37625.01452299999
5090,2024-09-28,140,14,43884.0,46673.820466000005,2789.8204660000047
2290,2024-09-28,83,8,1024509.45,1560632.56856,536123.1185600001
7823,2024-09-28,78,6,694040.55,797705.573574,103665.02357399999
6881,2024-09-28,18,6,151463.25,171950.79486000002,20487.544860000024
1370,2024-09-28,93,5,502385.0,519073.6111600001,16688.611160000088
4823,2024-09-28,42,8,45545.85,55021.902936,9476.052936
7834,2024-09-28,54,7,808206.8,883650.8162300001,75444.01623000007
939,2024-09-28,34,1,4918.0,5179.980546,261.9805459999998
4749,2024-09-29,101,5,2201.15,2257.79788,56.64787999999999
9286,2024-09-29,52,14,182264.15,184919.74264399998,2655.5926439999894
353,2024-09-29,88,5,229597.9,269327.30955,39729.40955000001
7264,2024-09-29,108,8,25425.8,29994.964584000005,4569.164584000006
7029,2024-09-29,34,13,60731.6,67339.74709799999,6608.147097999994
8234,2024-09-29,63,4,531839.45,601313.191336,69473.74133600004
434,2024-09-29,98,13,980110.25,1121553.585412,141443.33541200007
7990,2024-09-30,61,8,212941.55,222377.494864,9435.94486400002
4409,2024-09-30,88,6,290019.0,323489.65446,33470.65445999999
4503,2024-09-30,34,12,56059.5,62216.866152,6157.366152000002
8475,2024-09-30,43,15,500130.35,508252.15937999997,8121.8093799999915
6828,2024-09-30,8,8,39873.0,41276.98484,1403.9848399999973
9789,2024-09-30,86,14,1243857.8,1359557.337586,115699.53758600005
2768,2024-09-30,62,9,873998.1,980696.245662,106698.14566200005
3559,2024-09-30,8,1,4984.0,5159.623105,175.62310499999967
5472,2024-09-30,146,3,1413.6,1435.519869,21.919869000000062
321,2024-10-01,8,7,34889.0,36143.879134999996,1254.8791349999956
2721,2024-10-01,54,10,1215348.0,1264445.5799,49097.57990000001
3547,2024-10-01,80,8,982101.45,1054525.118272,72423.66827200004
8654,2024-10-01,109,10,6227.0,6719.16804,492.16803999999956
2737,2024-10-01,82,10,516340.0,532685.98109,16345.981090000016
6243,2024-10-01,117,15,61545.0,67338.88709999999,5793.887099999993
9426,2024-10-01,84,15,651358.0,691581.165675,40223.165675000055
6609,2024-10-01,124,9,32232.55,32642.104347,409.55434700000114
8851,2024-10-01,86,6,561139.0,583095.225354,21956.225353999995
1884,2024-10-01,117,14,54569.9,62849.62795999999,8279.72795999999
1459,2024-10-01,133,4,7571.0,8323.612028,752.6120279999996
1420,2024-10-02,24,12,264846.7,268083.80076,3237.100760000001
4847,2024-10-02,15,9,238543.1,249148.02739500004,10604.927395000035
1513,2024-10-02,91,10,1281417.0,1502715.4698500002,221298.46985000023
8985,2024-10-02,60,11,1136448.9,1181940.9395200002,45492.03952000034
8056,2024-10-02,28,7,99810.0,105553.60599,5743.605989999996
5478,2024-10-02,114,7,5315.25,5795.538210000001,480.2882100000006
4073,2024-10-02,33,2,13432.0,14401.360170000002,969.3601700000017
2520,2024-10-02,88,10,483365.0,537407.7105,54042.710500000045
898,2024-10-02,6,7,78603.95,82581.667805,3977.7178050000075
7149,2024-10-02,55,4,439949.0,480896.40696000005,40947.40696000005
7705,2024-10-02,94,2,77426.9,87128.35393000001,9701.453930000018
8033,2024-10-02,39,11,309662.95,314858.054885,5195.104884999979
7509,2024-10-02,14,5,170102.25,185529.502675,15427.252674999996
9059,2024-10-02,26,12,207398.0,220186.13910000003,12788.13910000003
9035,2024-10-02,38,3,75413.85,79040.004315,3626.1543149999925
3917,2024-10-02,84,9,371274.25,413304.76552500005,42030.51552500005
2846,2024-10-03,26,4,65676.35,74131.969,8455.618999999992
5794,2024-10-03,38,6,150828.65,159666.4851,8837.835099999997
5614,2024-10-03,93,2,190906.3,209227.73840000003,18321.438400000043
6299,2024-10-03,111,3,12856.0,14157.388350000001,1301.388350000001
3630,2024-10-03,30,13,398260.9,467649.5642,69388.6642
8195,2024-10-03,133,1,1893.0,2093.4599500000004,200.4599500000004
2405,2024-10-03,57,15,1692766.05,1958969.3955,266203.34550000005
5149,2024-10-03,69,5,215008.75,236428.731,21419.981
6183,2024-10-04,69,9,407385.0,424299.26800800004,16914.268008000043
9356,2024-10-04,49,7,88207.5,90058.381322,1850.881322000001
7087,2024-10-04,19,12,187328.6,220371.23661600004,33042.63661600003
1568,2024-10-04,115,14,11628.0,12854.491160000001,1226.4911600000014
7624,2024-10-04,56,5,204196.8,221138.97337000002,16942.173370000033
9554,2024-10-04,117,6,23387.1,27017.071440000003,3629.971440000005
5510,2024-10-04,35,4,44022.0,46086.07964,2064.0796400000036
7999,2024-10-04,43,8,266736.25,272087.786816,5351.536816000007
3593,2024-10-04,68,7,444866.0,509811.492778,64945.492778000014
3755,2024-10-04,119,8,24744.65,29306.446144,4561.796144
1956,2024-10-04,22,2,74960.7,83458.16392400001,8497.46392400001
8653,2024-10-04,100,9,894331.9,974862.822672,80530.92267200002
1959,2024-10-04,28,15,213878.0,227773.20546,13895.205459999997
869,2024-10-04,84,5,217119.0,231224.71235000005,14105.712350000045
3902,2024-10-05,18,15,398587.0,431890.88790000003,33303.88790000003
168,2024-10-05,7,6,111257.35,120701.40799200001,9444.057992000002
6373,2024-10-05,23,1,10620.05,12275.147676,1655.0976760000012
6350,2024-10-05,3,3,27073.0,28771.999866000002,1698.999866000002
5821,2024-10-05,107,12,18161.0,20447.532888,2286.5328880000015
6677,2024-10-05,125,4,13608.0,14136.768488,528.7684879999997
4544,2024-10-05,51,3,182853.15,193080.68049,10227.530490000005
4523,2024-10-05,75,13,404689.55,421190.47828000004,16500.92828000005
3625,2024-10-05,141,6,28691.0,31921.093176000002,3230.093176000002
5684,2024-10-05,143,12,50575.15,58852.85445600001,8277.704456000007
5925,2024-10-05,50,9,101484.0,117061.12503000001,15577.12503000001
7210,2024-10-05,3,15,128594.85,143859.99933000002,15265.149330000015
1640,2024-10-05,58,3,310150.3,323100.090708,12949.790708000015
2219,2024-10-05,135,6,9373.65,10765.485960000002,1391.8359600000022
2639,2024-10-05,40,1,13474.8,15679.898036000002,2205.098036000003
1028,2024-10-06,146,5,2356.0,2401.53569,45.53569000000016
2150,2024-10-06,23,12,134144.0,147301.772112,13157.772112000006
1823,2024-10-06,131,6,5492.9,5762.373192000001,269.4731920000013
7435,2024-10-06,11,2,72464.0,79253.576128,6789.576128000001
4170,2024-10-06,97,9,1218016.0,1260353.2731120002,42337.2731120002
681,2024-10-06,76,3,422365.25,440000.43889800005,17635.18889800005
4306,2024-10-06,11,12,413043.85,475521.45676800003,62477.606768000056
999,2024-10-06,56,7,300921.0,309594.56271800003,8673.56271800003
6118,2024-10-06,97,5,676675.0,700196.2628400001,23521.262840000098
1931,2024-10-06,94,15,580699.85,658047.30177,77347.45177000004
8007,2024-10-06,127,8,11775.25,12960.144512,1184.8945120000008
4708,2024-10-07,69,8,344014.0,376741.100736,32727.100735999993
16,2024-10-07,45,2,18816.65,20553.906516,1737.2565159999976
9495,2024-10-07,108,1,3346.0,3762.8027580000003,416.80275800000027
3707,2024-10-07,119,6,19535.0,21955.718928000002,2420.718928000002
9704,2024-10-07,128,13,60459.0,60581.162642,122.16264200000296
2398,2024-10-07,46,9,42611.3,49194.864576,6583.564575999997
2314,2024-10-07,49,4,50404.15,51405.46954400001,1001.3195440000054
4756,2024-10-07,121,7,24567.0,25912.498612,1345.4986119999994
1294,2024-10-07,122,11,13819.65,16302.037180000001,2482.3871800000015
9644,2024-10-07,145,11,45455.6,52579.327658,7123.727658000003
2105,2024-10-07,105,8,2476.0,2506.677888,30.677888000000166
3404,2024-10-07,127,10,14719.3,16182.40624,1463.106240000001
8504,2024-10-07,118,3,12297.75,12911.455985999999,613.705985999999
5519,2024-10-07,30,9,290231.0,322435.209096,32204.209096000006
6229,2024-10-07,1,4,125865.5,126175.1348,309.6347999999998
8616,2024-10-07,116,7,17127.55,19204.753568,2077.203568000001
3275,2024-10-08,77,9,382224.9,445096.188675,62871.28867499996
5770,2024-10-08,92,13,1097347.85,1165300.407414,67952.55741399992
8338,2024-10-08,116,12,29360.7,33266.569536,3905.869536000002
912,2024-10-08,72,9,852132.9,1523875.022604,671742.122604
5384,2024-10-08,42,8,47943.0,55796.218632,7853.218631999996
6736,2024-10-08,6,4,44916.95,47964.647484,3047.697484000004
8255,2024-10-08,26,5,86416.0,93251.19172500001,6835.1917250000115
8522,2024-10-08,80,10,1292238.0,1334500.07688,42262.076880000066
4234,2024-10-09,132,12,17818.2,21032.468424,3214.268423999998
7650,2024-10-09,89,9,708102.0,708432.709149,330.70914900000207
2949,2024-10-09,38,8,201104.55,216331.34925599996,15226.79925599997
2494,2024-10-09,74,13,1068997.95,1243407.0809159998,174409.13091599988
9735,2024-10-09,34,4,18686.5,21217.069367999997,2530.5693679999968
9734,2024-10-09,41,12,120840.0,130051.365048,9211.365048000007
3380,2024-10-09,132,7,10941.0,12268.939913999999,1327.9399139999987
5306,2024-10-09,83,10,1348039.0,1997597.3588999999,649558.3588999999
5461,2024-10-10,36,4,85885.7,99947.491916,14061.791916000002
3950,2024-10-10,109,7,4359.0,4815.393492,456.39349200000015
2593,2024-10-10,109,10,6227.0,6879.13356,652.1335600000002
2645,2024-10-10,89,1,78678.0,78830.55020700001,152.5502070000075
5532,2024-10-10,84,7,303967.0,330421.40778500005,26454.407785000047
2027,2024-10-10,95,1,66317.6,72261.212097,5943.61209699999
2679,2024-10-10,29,12,416217.8,515072.94836399995,98855.14836399996
549,2024-10-10,9,10,397055.0,405170.02616000007,8115.026160000067
9177,2024-10-10,18,9,239152.0,264503.35521,25351.35521000001
5990,2024-10-10,138,4,15895.4,18685.521888,2790.1218879999997
7060,2024-10-10,100,13,1291812.85,1437309.331016,145496.4810159998
3517,2024-10-10,18,8,212580.0,235114.09352000002,22534.093520000024
4703,2024-10-10,36,2,42942.85,49973.745958,7030.895958000001
750,2024-10-11,91,2,256283.4,311379.35910199996,55095.959101999964
9614,2024-10-11,135,2,3289.0,3691.97806,402.9780599999999
6097,2024-10-11,11,15,543479.0,611542.80168,68063.80168000003
5339,2024-10-11,53,12,611895.0,641148.3922799999,29253.392279999913
4243,2024-10-11,84,2,82505.6,95157.04927,12651.449269999997
1609,2024-10-11,108,8,25425.8,31004.513832,5578.713832000001
7499,2024-10-11,131,2,1830.65,1976.1816119999999,145.53161199999977
918,2024-10-11,43,1,33342.15,34991.760116,1649.6101159999962
2328,2024-10-11,30,6,193487.0,221398.50583199997,27911.505831999966
5033,2024-10-11,131,11,10599.0,10868.998866,269.9988659999999
6404,2024-10-11,22,9,337322.2,386391.947589,49069.74758899998
4843,2024-10-11,25,5,60632.0,68376.142585,7744.142584999994
5822,2024-10-11,59,9,745270.25,783242.3991959998,37972.14919599984
2060,2024-10-11,135,10,16445.0,18459.8903,2014.8902999999991
4203,2024-10-11,104,1,3527.35,4177.752802,650.4028020000001
6778,2024-10-12,48,6,83997.1,87972.48922199999,3975.3892219999834
4334,2024-10-12,13,15,110395.7,114481.13925,4085.439249999996
6310,2024-10-12,112,9,19629.0,20580.780347999997,951.7803479999966
8644,2024-10-12,105,1,294.5,322.724568,28.224567999999977
